Date,Day_of_Week,LineName,Route_Type,VehicleJourneyCode,Origin,Destination,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-07-20,Sunday,10,Commuter Express,VJ_L10_35_201,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-07-20,Sunday,86,Student Link,VJ_L86_24_201,Station 86_A,Terminal 86_B,09:50:00,9,14
2025-07-20,Sunday,86,Student Link,VJ_L86_25_201,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-07-20,Sunday,86,Student Link,VJ_L86_26_201,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-07-20,Sunday,86,Student Link,VJ_L86_27_201,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-07-20,Sunday,86,Student Link,VJ_L86_28_201,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-07-20,Sunday,86,Student Link,VJ_L86_29_201,Station 86_A,Terminal 86_B,12:20:00,12,0
2025-07-20,Sunday,86,Student Link,VJ_L86_30_201,Station 86_A,Terminal 86_B,12:50:00,12,2
2025-07-20,Sunday,86,Student Link,VJ_L86_31_201,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-07-20,Sunday,86,Student Link,VJ_L86_32_201,Station 86_A,Terminal 86_B,13:50:00,13,2
2025-07-20,Sunday,86,Student Link,VJ_L86_33_201,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-07-20,Sunday,86,Student Link,VJ_L86_34_201,Station 86_A,Terminal 86_B,14:50:00,14,3
2025-07-20,Sunday,86,Student Link,VJ_L86_35_201,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-07-21,Monday,25,City Tour,VJ_L25_0_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,13
2025-07-21,Monday,25,City Tour,VJ_L25_1_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,2
2025-07-21,Monday,25,City Tour,VJ_L25_2_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-07-21,Monday,25,City Tour,VJ_L25_3_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-07-21,Monday,25,City Tour,VJ_L25_4_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,0
2025-07-21,Monday,25,City Tour,VJ_L25_5_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-07-21,Monday,25,City Tour,VJ_L25_6_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-07-21,Monday,25,City Tour,VJ_L25_7_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-07-21,Monday,25,City Tour,VJ_L25_8_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-07-21,Monday,25,City Tour,VJ_L25_9_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-07-21,Monday,25,City Tour,VJ_L25_10_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-07-21,Monday,25,City Tour,VJ_L25_11_202,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-07-21,Monday,10,Commuter Express,VJ_L10_0_202,Station 10_A,Terminal 10_B,09:50:00,9,45
2025-07-21,Monday,10,Commuter Express,VJ_L10_1_202,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-07-21,Monday,10,Commuter Express,VJ_L10_2_202,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-07-21,Monday,10,Commuter Express,VJ_L10_3_202,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-07-21,Monday,10,Commuter Express,VJ_L10_4_202,Station 10_A,Terminal 10_B,11:50:00,11,1
2025-07-21,Monday,10,Commuter Express,VJ_L10_5_202,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-07-21,Monday,10,Commuter Express,VJ_L10_6_202,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-07-21,Monday,10,Commuter Express,VJ_L10_7_202,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-07-21,Monday,10,Commuter Express,VJ_L10_8_202,Station 10_A,Terminal 10_B,13:50:00,13,37
2025-07-21,Monday,10,Commuter Express,VJ_L10_9_202,Station 10_A,Terminal 10_B,14:20:00,14,1
2025-07-21,Monday,10,Commuter Express,VJ_L10_10_202,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-07-21,Monday,10,Commuter Express,VJ_L10_11_202,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-07-21,Monday,86,Student Link,VJ_L86_0_202,Station 86_A,Terminal 86_B,09:50:00,9,12
2025-07-21,Monday,86,Student Link,VJ_L86_1_202,Station 86_A,Terminal 86_B,10:20:00,10,0
2025-07-21,Monday,86,Student Link,VJ_L86_2_202,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-07-21,Monday,86,Student Link,VJ_L86_3_202,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-07-21,Monday,86,Student Link,VJ_L86_4_202,Station 86_A,Terminal 86_B,11:50:00,11,0
2025-07-21,Monday,86,Student Link,VJ_L86_5_202,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-07-21,Monday,86,Student Link,VJ_L86_6_202,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-07-21,Monday,86,Student Link,VJ_L86_7_202,Station 86_A,Terminal 86_B,13:20:00,13,3
2025-07-21,Monday,86,Student Link,VJ_L86_8_202,Station 86_A,Terminal 86_B,13:50:00,13,45
2025-07-21,Monday,86,Student Link,VJ_L86_9_202,Station 86_A,Terminal 86_B,14:20:00,14,2
2025-07-21,Monday,86,Student Link,VJ_L86_10_202,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-07-21,Monday,86,Student Link,VJ_L86_11_202,Station 86_A,Terminal 86_B,15:20:00,15,1
2025-07-22,Tuesday,25,City Tour,VJ_L25_0_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,8
2025-07-22,Tuesday,25,City Tour,VJ_L25_1_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-07-22,Tuesday,25,City Tour,VJ_L25_2_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-07-22,Tuesday,25,City Tour,VJ_L25_3_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-07-22,Tuesday,25,City Tour,VJ_L25_4_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-07-22,Tuesday,25,City Tour,VJ_L25_5_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,0
2025-07-22,Tuesday,25,City Tour,VJ_L25_6_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-07-22,Tuesday,25,City Tour,VJ_L25_7_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,18
2025-07-22,Tuesday,25,City Tour,VJ_L25_8_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,3
2025-07-22,Tuesday,25,City Tour,VJ_L25_9_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,0
2025-07-22,Tuesday,25,City Tour,VJ_L25_10_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-07-22,Tuesday,25,City Tour,VJ_L25_11_203,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,34
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_0_203,Station 10_A,Terminal 10_B,09:50:00,9,23
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_1_203,Station 10_A,Terminal 10_B,10:20:00,10,1
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_2_203,Station 10_A,Terminal 10_B,10:50:00,10,3
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_3_203,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_4_203,Station 10_A,Terminal 10_B,11:50:00,11,18
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_5_203,Station 10_A,Terminal 10_B,12:20:00,12,0
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_6_203,Station 10_A,Terminal 10_B,12:50:00,12,0
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_7_203,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_8_203,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_9_203,Station 10_A,Terminal 10_B,14:20:00,14,1
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_10_203,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-07-22,Tuesday,10,Commuter Express,VJ_L10_11_203,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-07-22,Tuesday,86,Student Link,VJ_L86_0_203,Station 86_A,Terminal 86_B,09:50:00,9,11
2025-07-22,Tuesday,86,Student Link,VJ_L86_1_203,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-07-22,Tuesday,86,Student Link,VJ_L86_2_203,Station 86_A,Terminal 86_B,10:50:00,10,1
2025-07-22,Tuesday,86,Student Link,VJ_L86_3_203,Station 86_A,Terminal 86_B,11:20:00,11,2
2025-07-22,Tuesday,86,Student Link,VJ_L86_4_203,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-07-22,Tuesday,86,Student Link,VJ_L86_5_203,Station 86_A,Terminal 86_B,12:20:00,12,30
2025-07-22,Tuesday,86,Student Link,VJ_L86_6_203,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-07-22,Tuesday,86,Student Link,VJ_L86_7_203,Station 86_A,Terminal 86_B,13:20:00,13,2
2025-07-22,Tuesday,86,Student Link,VJ_L86_8_203,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-07-22,Tuesday,86,Student Link,VJ_L86_9_203,Station 86_A,Terminal 86_B,14:20:00,14,0
2025-07-22,Tuesday,86,Student Link,VJ_L86_10_203,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-07-22,Tuesday,86,Student Link,VJ_L86_11_203,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-07-23,Wednesday,25,City Tour,VJ_L25_0_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-07-23,Wednesday,25,City Tour,VJ_L25_1_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,1
2025-07-23,Wednesday,25,City Tour,VJ_L25_2_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,1
2025-07-23,Wednesday,25,City Tour,VJ_L25_3_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,30
2025-07-23,Wednesday,25,City Tour,VJ_L25_4_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-07-23,Wednesday,25,City Tour,VJ_L25_5_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-07-23,Wednesday,25,City Tour,VJ_L25_6_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,0
2025-07-23,Wednesday,25,City Tour,VJ_L25_7_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-07-23,Wednesday,25,City Tour,VJ_L25_8_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,2
2025-07-23,Wednesday,25,City Tour,VJ_L25_9_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-07-23,Wednesday,25,City Tour,VJ_L25_10_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-07-23,Wednesday,25,City Tour,VJ_L25_11_204,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_0_204,Station 10_A,Terminal 10_B,09:50:00,9,19
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_1_204,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_2_204,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_3_204,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_4_204,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_5_204,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_6_204,Station 10_A,Terminal 10_B,12:50:00,12,3
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_7_204,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_8_204,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_9_204,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_10_204,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-07-23,Wednesday,10,Commuter Express,VJ_L10_11_204,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-07-23,Wednesday,86,Student Link,VJ_L86_0_204,Station 86_A,Terminal 86_B,09:50:00,9,19
2025-07-23,Wednesday,86,Student Link,VJ_L86_1_204,Station 86_A,Terminal 86_B,10:20:00,10,0
2025-07-23,Wednesday,86,Student Link,VJ_L86_2_204,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-07-23,Wednesday,86,Student Link,VJ_L86_3_204,Station 86_A,Terminal 86_B,11:20:00,11,1
2025-07-23,Wednesday,86,Student Link,VJ_L86_4_204,Station 86_A,Terminal 86_B,11:50:00,11,2
2025-07-23,Wednesday,86,Student Link,VJ_L86_5_204,Station 86_A,Terminal 86_B,12:20:00,12,1
2025-07-23,Wednesday,86,Student Link,VJ_L86_6_204,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-07-23,Wednesday,86,Student Link,VJ_L86_7_204,Station 86_A,Terminal 86_B,13:20:00,13,37
2025-07-23,Wednesday,86,Student Link,VJ_L86_8_204,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-07-23,Wednesday,86,Student Link,VJ_L86_9_204,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-07-23,Wednesday,86,Student Link,VJ_L86_10_204,Station 86_A,Terminal 86_B,14:50:00,14,1
2025-07-23,Wednesday,86,Student Link,VJ_L86_11_204,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-07-24,Thursday,25,City Tour,VJ_L25_0_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,8
2025-07-24,Thursday,25,City Tour,VJ_L25_1_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,2
2025-07-24,Thursday,25,City Tour,VJ_L25_2_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-07-24,Thursday,25,City Tour,VJ_L25_3_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-07-24,Thursday,25,City Tour,VJ_L25_4_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-07-24,Thursday,25,City Tour,VJ_L25_5_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,1
2025-07-24,Thursday,25,City Tour,VJ_L25_6_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,2
2025-07-24,Thursday,25,City Tour,VJ_L25_7_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-07-24,Thursday,25,City Tour,VJ_L25_8_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-07-24,Thursday,25,City Tour,VJ_L25_9_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-07-24,Thursday,25,City Tour,VJ_L25_10_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,0
2025-07-24,Thursday,25,City Tour,VJ_L25_11_205,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-07-24,Thursday,10,Commuter Express,VJ_L10_0_205,Station 10_A,Terminal 10_B,09:50:00,9,18
2025-07-24,Thursday,10,Commuter Express,VJ_L10_1_205,Station 10_A,Terminal 10_B,10:20:00,10,1
2025-07-24,Thursday,10,Commuter Express,VJ_L10_2_205,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-07-24,Thursday,10,Commuter Express,VJ_L10_3_205,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-07-24,Thursday,10,Commuter Express,VJ_L10_4_205,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-07-24,Thursday,10,Commuter Express,VJ_L10_5_205,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-07-24,Thursday,10,Commuter Express,VJ_L10_6_205,Station 10_A,Terminal 10_B,12:50:00,12,0
2025-07-24,Thursday,10,Commuter Express,VJ_L10_7_205,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-07-24,Thursday,10,Commuter Express,VJ_L10_8_205,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-07-24,Thursday,10,Commuter Express,VJ_L10_9_205,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-07-24,Thursday,10,Commuter Express,VJ_L10_10_205,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-07-24,Thursday,10,Commuter Express,VJ_L10_11_205,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-07-24,Thursday,86,Student Link,VJ_L86_0_205,Station 86_A,Terminal 86_B,09:50:00,9,17
2025-07-24,Thursday,86,Student Link,VJ_L86_1_205,Station 86_A,Terminal 86_B,10:20:00,10,2
2025-07-24,Thursday,86,Student Link,VJ_L86_2_205,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-07-24,Thursday,86,Student Link,VJ_L86_3_205,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-07-24,Thursday,86,Student Link,VJ_L86_4_205,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-07-24,Thursday,86,Student Link,VJ_L86_5_205,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-07-24,Thursday,86,Student Link,VJ_L86_6_205,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-07-24,Thursday,86,Student Link,VJ_L86_7_205,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-07-24,Thursday,86,Student Link,VJ_L86_8_205,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-07-24,Thursday,86,Student Link,VJ_L86_9_205,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-07-24,Thursday,86,Student Link,VJ_L86_10_205,Station 86_A,Terminal 86_B,14:50:00,14,2
2025-07-24,Thursday,86,Student Link,VJ_L86_11_205,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-07-25,Friday,25,City Tour,VJ_L25_0_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,8
2025-07-25,Friday,25,City Tour,VJ_L25_1_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,2
2025-07-25,Friday,25,City Tour,VJ_L25_2_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-07-25,Friday,25,City Tour,VJ_L25_3_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-07-25,Friday,25,City Tour,VJ_L25_4_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-07-25,Friday,25,City Tour,VJ_L25_5_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-07-25,Friday,25,City Tour,VJ_L25_6_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-07-25,Friday,25,City Tour,VJ_L25_7_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,0
2025-07-25,Friday,25,City Tour,VJ_L25_8_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-07-25,Friday,25,City Tour,VJ_L25_9_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-07-25,Friday,25,City Tour,VJ_L25_10_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-07-25,Friday,25,City Tour,VJ_L25_11_206,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-07-25,Friday,10,Commuter Express,VJ_L10_0_206,Station 10_A,Terminal 10_B,09:50:00,9,17
2025-07-25,Friday,10,Commuter Express,VJ_L10_1_206,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-07-25,Friday,10,Commuter Express,VJ_L10_2_206,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-07-25,Friday,10,Commuter Express,VJ_L10_3_206,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-07-25,Friday,10,Commuter Express,VJ_L10_4_206,Station 10_A,Terminal 10_B,11:50:00,11,3
2025-07-25,Friday,10,Commuter Express,VJ_L10_5_206,Station 10_A,Terminal 10_B,12:20:00,12,3
2025-07-25,Friday,10,Commuter Express,VJ_L10_6_206,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-07-25,Friday,10,Commuter Express,VJ_L10_7_206,Station 10_A,Terminal 10_B,13:20:00,13,1
2025-07-25,Friday,10,Commuter Express,VJ_L10_8_206,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-07-25,Friday,10,Commuter Express,VJ_L10_9_206,Station 10_A,Terminal 10_B,14:20:00,14,1
2025-07-25,Friday,10,Commuter Express,VJ_L10_10_206,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-07-25,Friday,10,Commuter Express,VJ_L10_11_206,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-07-25,Friday,86,Student Link,VJ_L86_0_206,Station 86_A,Terminal 86_B,09:50:00,9,11
2025-07-25,Friday,86,Student Link,VJ_L86_1_206,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-07-25,Friday,86,Student Link,VJ_L86_2_206,Station 86_A,Terminal 86_B,10:50:00,10,2
2025-07-25,Friday,86,Student Link,VJ_L86_3_206,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-07-25,Friday,86,Student Link,VJ_L86_4_206,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-07-25,Friday,86,Student Link,VJ_L86_5_206,Station 86_A,Terminal 86_B,12:20:00,12,38
2025-07-25,Friday,86,Student Link,VJ_L86_6_206,Station 86_A,Terminal 86_B,12:50:00,12,3
2025-07-25,Friday,86,Student Link,VJ_L86_7_206,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-07-25,Friday,86,Student Link,VJ_L86_8_206,Station 86_A,Terminal 86_B,13:50:00,13,2
2025-07-25,Friday,86,Student Link,VJ_L86_9_206,Station 86_A,Terminal 86_B,14:20:00,14,43
2025-07-25,Friday,86,Student Link,VJ_L86_10_206,Station 86_A,Terminal 86_B,14:50:00,14,3
2025-07-25,Friday,86,Student Link,VJ_L86_11_206,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-07-26,Saturday,25,City Tour,VJ_L25_12_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,11
2025-07-26,Saturday,25,City Tour,VJ_L25_13_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-07-26,Saturday,25,City Tour,VJ_L25_14_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,1
2025-07-26,Saturday,25,City Tour,VJ_L25_15_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-07-26,Saturday,25,City Tour,VJ_L25_16_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,0
2025-07-26,Saturday,25,City Tour,VJ_L25_17_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-07-26,Saturday,25,City Tour,VJ_L25_18_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,0
2025-07-26,Saturday,25,City Tour,VJ_L25_19_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-07-26,Saturday,25,City Tour,VJ_L25_20_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,20
2025-07-26,Saturday,25,City Tour,VJ_L25_21_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-07-26,Saturday,25,City Tour,VJ_L25_22_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-07-26,Saturday,25,City Tour,VJ_L25_23_207,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-07-26,Saturday,10,Commuter Express,VJ_L10_12_207,Station 10_A,Terminal 10_B,09:50:00,9,23
2025-07-26,Saturday,10,Commuter Express,VJ_L10_13_207,Station 10_A,Terminal 10_B,10:20:00,10,35
2025-07-26,Saturday,10,Commuter Express,VJ_L10_14_207,Station 10_A,Terminal 10_B,10:50:00,10,3
2025-07-26,Saturday,10,Commuter Express,VJ_L10_15_207,Station 10_A,Terminal 10_B,11:20:00,11,1
2025-07-26,Saturday,10,Commuter Express,VJ_L10_16_207,Station 10_A,Terminal 10_B,11:50:00,11,3
2025-07-26,Saturday,10,Commuter Express,VJ_L10_17_207,Station 10_A,Terminal 10_B,12:20:00,12,3
2025-07-26,Saturday,10,Commuter Express,VJ_L10_18_207,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-07-26,Saturday,10,Commuter Express,VJ_L10_19_207,Station 10_A,Terminal 10_B,13:20:00,13,1
2025-07-26,Saturday,10,Commuter Express,VJ_L10_20_207,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-07-26,Saturday,10,Commuter Express,VJ_L10_21_207,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-07-26,Saturday,10,Commuter Express,VJ_L10_22_207,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-07-26,Saturday,10,Commuter Express,VJ_L10_23_207,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-07-26,Saturday,86,Student Link,VJ_L86_12_207,Station 86_A,Terminal 86_B,09:50:00,9,19
2025-07-26,Saturday,86,Student Link,VJ_L86_13_207,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-07-26,Saturday,86,Student Link,VJ_L86_14_207,Station 86_A,Terminal 86_B,10:50:00,10,1
2025-07-26,Saturday,86,Student Link,VJ_L86_15_207,Station 86_A,Terminal 86_B,11:20:00,11,1
